2016-01-01,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-02,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-03,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-04,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-05,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-06,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-07,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-08,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-09,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-10,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-11,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-12,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-13,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-14,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-15,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-16,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-17,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-18,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-19,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-01-20,1.0,1, POINT (26.8415314508 8.7417988947) 
2016-01-21,0.88,0, POINT (26.8415314508 8.7417988947) 
2016-01-22,0.75,0, POINT (26.8415314508 8.7417988947) 
2016-01-23,0.63,0, POINT (26.8415314508 8.7417988947) 
2016-01-24,0.5,0, POINT (26.8415314508 8.7417988947) 
2016-01-25,0.38,0, POINT (26.8415314508 8.7417988947) 
2016-01-26,0.25,0, POINT (26.8415314508 8.7417988947) 
2016-01-27,0.13,0, POINT (26.8415314508 8.7417988947) 
2016-01-28,0.0,1, POINT (26.8415314508 8.7417988947) 
2016-01-29,0.5,0, POINT (26.8415314508 8.7417988947) 
2016-01-30,1.0,1, POINT (26.8415314508 8.7417988947) 
2016-01-31,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-01,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-02,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-03,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-04,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-05,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-06,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-07,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-08,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-09,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-10,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-11,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-12,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-13,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-14,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-15,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-16,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-17,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-18,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-19,1.0,1, POINT (26.8415314508 8.7417988947) 
2016-02-20,1.4,0, POINT (26.8415314508 8.7417988947) 
2016-02-21,1.8,0, POINT (26.8415314508 8.7417988947) 
2016-02-22,2.2,0, POINT (26.8415314508 8.7417988947) 
2016-02-23,2.6,0, POINT (26.8415314508 8.7417988947) 
2016-02-24,3.0,0, POINT (26.8415314508 8.7417988947) 
2016-02-25,3.4,0, POINT (26.8415314508 8.7417988947) 
2016-02-26,3.8,0, POINT (26.8415314508 8.7417988947) 
2016-02-27,4.2,0, POINT (26.8415314508 8.7417988947) 
2016-02-28,4.6,0, POINT (26.8415314508 8.7417988947) 
2016-02-29,5.0,0, POINT (26.8415314508 8.7417988947) 
2016-03-01,5.4,0, POINT (26.8415314508 8.7417988947) 
2016-03-02,5.8,0, POINT (26.8415314508 8.7417988947) 
2016-03-03,6.2,0, POINT (26.8415314508 8.7417988947) 
2016-03-04,6.6,0, POINT (26.8415314508 8.7417988947) 
2016-03-05,7.0,0, POINT (26.8415314508 8.7417988947) 
2016-03-06,7.4,0, POINT (26.8415314508 8.7417988947) 
2016-03-07,7.8,0, POINT (26.8415314508 8.7417988947) 
2016-03-08,8.2,0, POINT (26.8415314508 8.7417988947) 
2016-03-09,8.6,0, POINT (26.8415314508 8.7417988947) 
2016-03-10,9.0,1, POINT (26.8415314508 8.7417988947) 
2016-03-11,8.7,0, POINT (26.8415314508 8.7417988947) 
2016-03-12,8.4,0, POINT (26.8415314508 8.7417988947) 
2016-03-13,8.1,0, POINT (26.8415314508 8.7417988947) 
2016-03-14,7.8,0, POINT (26.8415314508 8.7417988947) 
2016-03-15,7.5,0, POINT (26.8415314508 8.7417988947) 
2016-03-16,7.2,0, POINT (26.8415314508 8.7417988947) 
2016-03-17,6.9,0, POINT (26.8415314508 8.7417988947) 
2016-03-18,6.6,0, POINT (26.8415314508 8.7417988947) 
2016-03-19,6.3,0, POINT (26.8415314508 8.7417988947) 
2016-03-20,6.0,1, POINT (26.8415314508 8.7417988947) 
2016-03-21,6.9,0, POINT (26.8415314508 8.7417988947) 
2016-03-22,7.8,0, POINT (26.8415314508 8.7417988947) 
2016-03-23,8.7,0, POINT (26.8415314508 8.7417988947) 
2016-03-24,9.6,0, POINT (26.8415314508 8.7417988947) 
2016-03-25,10.5,0, POINT (26.8415314508 8.7417988947) 
2016-03-26,11.4,0, POINT (26.8415314508 8.7417988947) 
2016-03-27,12.3,0, POINT (26.8415314508 8.7417988947) 
2016-03-28,13.2,0, POINT (26.8415314508 8.7417988947) 
2016-03-29,14.1,0, POINT (26.8415314508 8.7417988947) 
2016-03-30,15.0,1, POINT (26.8415314508 8.7417988947) 
2016-03-31,13.7,0, POINT (26.8415314508 8.7417988947) 
2016-04-01,12.4,0, POINT (26.8415314508 8.7417988947) 
2016-04-02,11.1,0, POINT (26.8415314508 8.7417988947) 
2016-04-03,9.8,0, POINT (26.8415314508 8.7417988947) 
2016-04-04,8.5,0, POINT (26.8415314508 8.7417988947) 
2016-04-05,7.2,0, POINT (26.8415314508 8.7417988947) 
2016-04-06,5.9,0, POINT (26.8415314508 8.7417988947) 
2016-04-07,4.6,0, POINT (26.8415314508 8.7417988947) 
2016-04-08,3.3,0, POINT (26.8415314508 8.7417988947) 
2016-04-09,2.0,1, POINT (26.8415314508 8.7417988947) 
2016-04-10,1.9,0, POINT (26.8415314508 8.7417988947) 
2016-04-11,1.8,0, POINT (26.8415314508 8.7417988947) 
2016-04-12,1.7,0, POINT (26.8415314508 8.7417988947) 
2016-04-13,1.6,0, POINT (26.8415314508 8.7417988947) 
2016-04-14,1.5,0, POINT (26.8415314508 8.7417988947) 
2016-04-15,1.4,0, POINT (26.8415314508 8.7417988947) 
2016-04-16,1.3,0, POINT (26.8415314508 8.7417988947) 
2016-04-17,1.2,0, POINT (26.8415314508 8.7417988947) 
2016-04-18,1.1,0, POINT (26.8415314508 8.7417988947) 
2016-04-19,1.0,1, POINT (26.8415314508 8.7417988947) 
2016-04-20,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-04-21,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-04-22,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-04-23,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-04-24,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-04-25,1.0,0, POINT (26.8415314508 8.7417988947) 
2016-04-26,1.0,0, POINT (26.8415314508 8.7417988947) 
